worker_id,years_education,age,gender,location,state,sector,employment_type,social_group,religion,experience,education_level,log_wage,monthly_wage
2903,6,41.0,Female,Rural,Haryana,Manufacturing,Regular Wage,General,Hindu,29.0,Primary,9.981055375212854,21613
2904,12,37.0,Female,Urban,Punjab,Agriculture,Self-Employed,General,Hindu,19.0,Higher Secondary,10.195477852166828,26782
2905,0,29.0,Male,Rural,Maharashtra,Agriculture,Self-Employed,OBC,Hindu,23.0,No Education,8.62216839489717,5553
2906,9,27.0,Male,Rural,Assam,Agriculture,Regular Wage,General,Hindu,12.0,Middle,9.561735602683095,14210
2907,1,36.0,Male,Rural,Gujarat,Services,Regular Wage,General,Hindu,29.0,No Education,9.986298634757603,21727
2908,14,24.0,Male,Rural,Gujarat,Manufacturing,Regular Wage,General,Muslim,4.0,Higher Secondary,11.114235713051542,67120
2909,2,18.0,Male,Urban,Bihar,Manufacturing,Regular Wage,OBC,Hindu,10.0,No Education,10.359488694154996,31555
2910,6,18.0,Male,Urban,Gujarat,Services,Regular Wage,OBC,Hindu,6.0,Primary,10.300764177534633,29755
2911,0,45.0,Male,Rural,Tamil Nadu,Construction,Regular Wage,OBC,Hindu,39.0,No Education,9.346897491087235,11463
2912,5,38.0,Male,Urban,Madhya Pradesh,Construction,Casual Labour,General,Christian,27.0,Primary,10.006903213126229,22179
2913,5,46.0,Female,Rural,Assam,Construction,Casual Labour,ST,Hindu,35.0,Primary,9.169164447522354,9597
2914,1,38.0,Female,Rural,Bihar,Construction,Self-Employed,General,Christian,31.0,No Education,8.933674288732883,7583
2915,0,30.0,Male,Rural,Tamil Nadu,Manufacturing,Self-Employed,General,Christian,24.0,No Education,10.21475777569239,27303
2916,5,35.0,Male,Rural,Tamil Nadu,Agriculture,Self-Employed,General,Muslim,24.0,Primary,9.210469842934591,10001
2917,0,22.0,Female,Rural,Tamil Nadu,Agriculture,Casual Labour,OBC,Hindu,16.0,No Education,8.810454197121729,6704
2918,1,28.0,Male,Rural,Gujarat,Agriculture,Self-Employed,General,Hindu,21.0,No Education,9.024720301795142,8306
2919,2,29.0,Female,Rural,Uttar Pradesh,Agriculture,Regular Wage,ST,Hindu,21.0,No Education,8.819966893531594,6768
2920,1,33.0,Female,Rural,Haryana,Manufacturing,Casual Labour,OBC,Hindu,26.0,No Education,9.904092257125708,20012
2921,7,21.0,Male,Urban,Kerala,Construction,Casual Labour,OBC,Hindu,8.0,Primary,9.632742537523137,15256
2922,9,28.0,Male,Rural,Rajasthan,Services,Self-Employed,General,Hindu,13.0,Middle,10.416581784139163,33409
2923,7,25.0,Female,Rural,West Bengal,Services,Casual Labour,SC,Hindu,12.0,Primary,9.36640167705774,11689
2924,5,38.0,Female,Rural,Bihar,Agriculture,Casual Labour,OBC,Hindu,27.0,Primary,9.390699955441043,11976
2925,11,46.0,Female,Urban,West Bengal,Agriculture,Casual Labour,General,Hindu,29.0,Secondary,9.944199769574237,20831
2926,8,33.0,Male,Rural,Punjab,Manufacturing,Self-Employed,General,Hindu,19.0,Middle,9.611853668172659,14941
2927,0,28.0,Female,Urban,Assam,Agriculture,Casual Labour,SC,Muslim,22.0,No Education,9.116812364767313,9107
2928,0,33.0,Male,Rural,Rajasthan,Manufacturing,Regular Wage,OBC,Hindu,27.0,No Education,10.218064301851593,27394
2929,0,35.0,Female,Rural,Odisha,Agriculture,Regular Wage,General,Hindu,29.0,No Education,8.702801818213619,6020
2930,5,39.0,Male,Urban,Madhya Pradesh,Manufacturing,Casual Labour,General,Hindu,28.0,Primary,10.465191052189514,35073
2931,5,25.0,Female,Urban,Uttar Pradesh,Trade,Casual Labour,ST,Hindu,14.0,Primary,9.258880748978079,10497
2932,3,34.0,Female,Rural,Rajasthan,Manufacturing,Regular Wage,OBC,Hindu,25.0,No Education,10.56844938837494,38888
2933,3,31.0,Female,Rural,Madhya Pradesh,Agriculture,Regular Wage,ST,Hindu,22.0,No Education,8.65652753920632,5748
2934,12,32.0,Male,Rural,Assam,Manufacturing,Regular Wage,SC,Hindu,14.0,Higher Secondary,11.415064748994933,90678
2935,2,25.0,Male,Rural,Bihar,Trade,Regular Wage,General,Hindu,17.0,No Education,10.026708198232614,22623
2936,7,27.0,Female,Urban,Tamil Nadu,Manufacturing,Regular Wage,General,Hindu,14.0,Primary,10.485590871620683,35796
2937,2,45.0,Female,Rural,Kerala,Manufacturing,Casual Labour,ST,Hindu,37.0,No Education,9.327556839737186,11244
2938,8,36.0,Male,Rural,West Bengal,Agriculture,Regular Wage,SC,Hindu,22.0,Middle,9.691597897154356,16181
2939,7,44.0,Female,Rural,Punjab,Construction,Self-Employed,SC,Hindu,31.0,Primary,9.199579979577482,9893
2940,4,32.0,Male,Rural,Maharashtra,Trade,Casual Labour,OBC,Hindu,22.0,No Education,9.520606765154348,13638
2941,0,18.0,Male,Rural,Tamil Nadu,Manufacturing,Self-Employed,General,Muslim,12.0,No Education,9.978237526964161,21552
2942,6,18.0,Male,Rural,Assam,Manufacturing,Regular Wage,General,Other,6.0,Primary,9.67780049763401,15959
2943,13,34.0,Male,Rural,Madhya Pradesh,Agriculture,Self-Employed,General,Hindu,15.0,Higher Secondary,9.751988337628129,17188
2944,13,41.0,Male,Rural,Odisha,Agriculture,Casual Labour,SC,Hindu,22.0,Higher Secondary,10.881796004797152,53199
2945,7,37.0,Male,Rural,West Bengal,Agriculture,Self-Employed,SC,Hindu,24.0,Primary,8.920497509414004,7484
2946,11,24.0,Male,Rural,Karnataka,Agriculture,Casual Labour,General,Hindu,7.0,Secondary,10.096788057640584,24265
2947,2,62.0,Male,Rural,Punjab,Agriculture,Regular Wage,SC,Hindu,50.0,No Education,9.349928009389293,11498
2948,14,18.0,Female,Rural,Maharashtra,Trade,Self-Employed,ST,Hindu,0.0,Higher Secondary,9.982206055257766,21638
2949,11,26.0,Male,Rural,Karnataka,Manufacturing,Casual Labour,General,Hindu,9.0,Secondary,10.786810355243906,48378
2950,8,28.0,Female,Urban,Rajasthan,Agriculture,Casual Labour,OBC,Hindu,14.0,Middle,9.82504070503187,18491
2951,0,44.0,Female,Rural,Maharashtra,Trade,Self-Employed,ST,Hindu,38.0,No Education,9.182775204823624,9728
2952,5,22.0,Female,Rural,Gujarat,Services,Regular Wage,OBC,Hindu,11.0,Primary,10.22323105991782,27535
2953,2,48.0,Female,Urban,Odisha,Manufacturing,Casual Labour,SC,Hindu,40.0,No Education,9.657676942431294,15641
2954,4,23.0,Male,Urban,Assam,Services,Regular Wage,General,Christian,13.0,No Education,10.97194366500416,58218
2955,3,45.0,Male,Rural,Maharashtra,Agriculture,Casual Labour,ST,Hindu,36.0,No Education,9.156931958922884,9480
2956,5,48.0,Male,Rural,Gujarat,Agriculture,Casual Labour,General,Hindu,37.0,Primary,9.065025172673502,8647
2957,3,42.0,Male,Rural,Punjab,Agriculture,Self-Employed,OBC,Hindu,33.0,No Education,9.18336220518699,9734
2958,13,18.0,Male,Rural,Madhya Pradesh,Manufacturing,Casual Labour,ST,Hindu,0.0,Higher Secondary,10.329186035159942,30613
2959,7,37.0,Male,Urban,Kerala,Construction,Self-Employed,SC,Hindu,24.0,Primary,9.826338337218017,18515
2960,6,45.0,Male,Urban,Bihar,Agriculture,Casual Labour,OBC,Hindu,33.0,Primary,9.504519464744066,13420
2961,13,32.0,Male,Rural,Uttar Pradesh,Trade,Self-Employed,SC,Christian,13.0,Higher Secondary,10.382019750683906,32274
2962,1,37.0,Female,Urban,Tamil Nadu,Agriculture,Self-Employed,General,Hindu,30.0,No Education,9.390908128181641,11979
2963,13,21.0,Female,Rural,West Bengal,Agriculture,Casual Labour,SC,Muslim,2.0,Higher Secondary,9.796449455687757,17970
2964,8,49.0,Male,Rural,Bihar,Construction,Casual Labour,OBC,Hindu,35.0,Middle,9.486455359613723,13180
2965,4,18.0,Male,Rural,Uttar Pradesh,Trade,Regular Wage,OBC,Hindu,8.0,No Education,9.825561123157208,18501
2966,3,49.0,Male,Rural,Andhra Pradesh,Services,Self-Employed,OBC,Hindu,40.0,No Education,10.020276638508934,22478
2967,7,18.0,Female,Rural,Gujarat,Services,Casual Labour,General,Muslim,5.0,Primary,9.703024620036963,16367
2968,5,51.0,Female,Urban,Haryana,Construction,Self-Employed,OBC,Muslim,40.0,Primary,9.596976491722856,14720
2969,13,49.0,Male,Urban,Odisha,Agriculture,Regular Wage,General,Hindu,30.0,Higher Secondary,10.897296861431434,54030
2970,5,48.0,Male,Rural,Rajasthan,Agriculture,Casual Labour,General,Muslim,37.0,Primary,9.36035342042495,11618
2971,8,40.0,Female,Urban,Kerala,Services,Casual Labour,OBC,Hindu,26.0,Middle,10.243044756584966,28087
2972,4,36.0,Male,Urban,Bihar,Manufacturing,Casual Labour,OBC,Christian,26.0,No Education,10.252201443831318,28345
2973,11,26.0,Male,Rural,Gujarat,Agriculture,Regular Wage,OBC,Hindu,9.0,Secondary,9.683660962990993,16053
2974,10,25.0,Female,Rural,Tamil Nadu,Trade,Self-Employed,ST,Hindu,9.0,Secondary,9.942928814781094,20805
2975,10,38.0,Male,Rural,Haryana,Manufacturing,Self-Employed,SC,Muslim,22.0,Secondary,10.569530633922989,38930
2976,6,43.0,Male,Rural,Odisha,Agriculture,Self-Employed,General,Hindu,31.0,Primary,8.899789704788256,7330
2977,0,30.0,Female,Rural,Tamil Nadu,Agriculture,Casual Labour,General,Hindu,24.0,No Education,8.89722957473061,7312
2978,3,40.0,Male,Rural,Maharashtra,Trade,Regular Wage,OBC,Hindu,31.0,No Education,10.340517265175032,30962
2979,2,48.0,Female,Rural,Andhra Pradesh,Trade,Regular Wage,OBC,Christian,40.0,No Education,9.852503910102074,19006
2980,3,45.0,Male,Rural,Maharashtra,Construction,Self-Employed,OBC,Hindu,36.0,No Education,9.317164560834248,11127
2981,10,48.0,Male,Rural,Andhra Pradesh,Services,Regular Wage,General,Hindu,32.0,Secondary,10.435256476994347,34039
2982,5,44.0,Male,Rural,Maharashtra,Agriculture,Casual Labour,General,Hindu,33.0,Primary,8.920171087601696,7481
2983,8,33.0,Female,Rural,Haryana,Agriculture,Regular Wage,OBC,Hindu,19.0,Middle,9.659790275738764,15674
2984,14,33.0,Male,Urban,Gujarat,Manufacturing,Casual Labour,General,Hindu,13.0,Higher Secondary,11.195464935920784,72800
2985,7,39.0,Female,Rural,Maharashtra,Agriculture,Self-Employed,General,Hindu,26.0,Primary,9.357263842052127,11583
2986,12,54.0,Female,Urban,Bihar,Agriculture,Casual Labour,OBC,Christian,36.0,Higher Secondary,10.31328205749479,30130
2987,9,26.0,Female,Rural,Tamil Nadu,Trade,Regular Wage,General,Muslim,11.0,Middle,9.867183452972453,19287
2988,11,24.0,Male,Urban,Madhya Pradesh,Agriculture,Casual Labour,OBC,Hindu,7.0,Secondary,9.288159085509708,10809
2989,4,44.0,Female,Rural,Kerala,Manufacturing,Self-Employed,OBC,Hindu,34.0,No Education,9.307191080273922,11017
2990,11,41.0,Male,Rural,Bihar,Services,Casual Labour,OBC,Hindu,24.0,Secondary,10.710424634642255,44821
2991,5,42.0,Female,Rural,Tamil Nadu,Trade,Casual Labour,General,Hindu,31.0,Primary,9.89499622119336,19831
2992,1,48.0,Male,Rural,Tamil Nadu,Manufacturing,Self-Employed,General,Christian,41.0,No Education,9.749818392965807,17151
2993,6,46.0,Female,Urban,Rajasthan,Agriculture,Self-Employed,OBC,Hindu,34.0,Primary,9.36546933358513,11678
2994,15,30.0,Male,Urban,Tamil Nadu,Construction,Regular Wage,SC,Hindu,9.0,Higher Secondary,10.745479466617269,46420
2995,7,48.0,Male,Urban,Punjab,Agriculture,Self-Employed,General,Hindu,35.0,Primary,9.992367474259847,21859
2996,2,51.0,Male,Rural,Odisha,Agriculture,Self-Employed,General,Hindu,43.0,No Education,8.705375200720166,6035
2997,9,46.0,Male,Urban,Kerala,Agriculture,Regular Wage,SC,Christian,31.0,Middle,9.451944134230319,12733
2998,3,42.0,Male,Rural,Gujarat,Construction,Self-Employed,OBC,Hindu,33.0,No Education,9.442576459138174,12614
2999,9,32.0,Male,Urban,Rajasthan,Agriculture,Casual Labour,General,Muslim,17.0,Middle,9.515438486452046,13568
3000,1,32.0,Male,Rural,Haryana,Agriculture,Regular Wage,OBC,Hindu,25.0,No Education,9.757394070908704,17282
3001,5,34.0,Female,Rural,Bihar,Agriculture,Regular Wage,OBC,Hindu,23.0,Primary,8.829930347863781,6836
3002,6,33.0,Female,Rural,Maharashtra,Services,Casual Labour,ST,Hindu,21.0,Primary,9.659941147795701,15677
3003,0,36.0,Male,Rural,Maharashtra,Trade,Regular Wage,ST,Hindu,30.0,No Education,9.728884223056554,16796
3004,8,39.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,SC,Hindu,25.0,Middle,9.60136974120802,14785
3005,8,58.0,Female,Rural,West Bengal,Agriculture,Casual Labour,OBC,Hindu,44.0,Middle,8.561546642741723,5227
3006,9,25.0,Male,Rural,Madhya Pradesh,Manufacturing,Regular Wage,OBC,Hindu,10.0,Middle,10.307574565599399,29959
3007,16,40.0,Male,Urban,Assam,Services,Regular Wage,OBC,Hindu,18.0,Graduate+,12.574513555692503,289096
3008,3,29.0,Female,Rural,Uttar Pradesh,Agriculture,Self-Employed,OBC,Hindu,20.0,No Education,8.787059721084042,6549
3009,0,50.0,Male,Rural,Uttar Pradesh,Services,Self-Employed,ST,Other,44.0,No Education,10.176545742423778,26280
3010,1,18.0,Male,Rural,Kerala,Agriculture,Regular Wage,SC,Hindu,11.0,No Education,8.863668108635213,7070
3011,14,37.0,Male,Rural,Tamil Nadu,Services,Self-Employed,General,Christian,17.0,Higher Secondary,11.542559199884314,103008
3012,2,31.0,Male,Rural,Kerala,Agriculture,Regular Wage,OBC,Muslim,23.0,No Education,9.324477732848367,11209
3013,7,26.0,Male,Rural,Tamil Nadu,Services,Self-Employed,OBC,Hindu,13.0,Primary,10.236530750621036,27904
3014,7,58.0,Female,Rural,Kerala,Services,Regular Wage,OBC,Hindu,45.0,Primary,9.587697759908187,14584
3015,6,51.0,Male,Urban,Odisha,Manufacturing,Self-Employed,General,Hindu,39.0,Primary,10.333919076929819,30758
3016,8,44.0,Female,Rural,Odisha,Agriculture,Self-Employed,General,Hindu,30.0,Middle,9.150348229352334,9418
3017,12,32.0,Female,Rural,Madhya Pradesh,Trade,Regular Wage,SC,Hindu,14.0,Higher Secondary,10.72516313374433,45486
3018,8,21.0,Male,Rural,Uttar Pradesh,Agriculture,Casual Labour,General,Hindu,7.0,Middle,9.740397036607682,16990
3019,11,26.0,Male,Rural,Andhra Pradesh,Services,Casual Labour,OBC,Hindu,9.0,Secondary,10.647403783979273,42083
3020,2,32.0,Female,Rural,Andhra Pradesh,Agriculture,Self-Employed,General,Other,24.0,No Education,8.702305377694405,6017
3021,7,21.0,Male,Urban,Andhra Pradesh,Agriculture,Casual Labour,SC,Hindu,8.0,Primary,9.501511644096508,13380
3022,7,31.0,Female,Rural,Odisha,Manufacturing,Casual Labour,SC,Hindu,18.0,Primary,9.36351196660206,11655
3023,6,19.0,Male,Rural,Andhra Pradesh,Manufacturing,Regular Wage,OBC,Hindu,7.0,Primary,10.114504161266073,24699
3024,2,32.0,Male,Rural,Rajasthan,Services,Regular Wage,OBC,Muslim,24.0,No Education,10.332009654981539,30700
3025,3,36.0,Male,Rural,Assam,Agriculture,Regular Wage,General,Hindu,27.0,No Education,9.40999096964758,12210
3026,3,47.0,Male,Urban,West Bengal,Agriculture,Regular Wage,ST,Hindu,38.0,No Education,9.88235560448256,19582
3027,13,19.0,Female,Urban,Tamil Nadu,Agriculture,Self-Employed,OBC,Hindu,0.0,Higher Secondary,9.560124589371458,14188
3028,4,32.0,Male,Urban,Odisha,Agriculture,Casual Labour,ST,Hindu,22.0,No Education,9.407007812020172,12173
3029,3,36.0,Male,Rural,Kerala,Agriculture,Self-Employed,ST,Hindu,27.0,No Education,9.371339023442093,11747
3030,5,20.0,Male,Rural,Odisha,Agriculture,Regular Wage,General,Christian,9.0,Primary,9.376169128187128,11804
3031,0,49.0,Male,Urban,Rajasthan,Agriculture,Casual Labour,OBC,Hindu,43.0,No Education,9.416423535069702,12289
3032,11,31.0,Female,Rural,Andhra Pradesh,Agriculture,Casual Labour,General,Hindu,14.0,Secondary,9.34678865481454,11462
3033,0,28.0,Male,Rural,Haryana,Agriculture,Casual Labour,OBC,Hindu,22.0,No Education,9.542080470157975,13934
3034,14,37.0,Male,Rural,West Bengal,Agriculture,Self-Employed,OBC,Hindu,17.0,Higher Secondary,10.301143155266258,29767
3035,4,28.0,Male,Rural,Haryana,Agriculture,Self-Employed,OBC,Muslim,18.0,No Education,8.8757106836683,7156
3036,1,31.0,Male,Rural,Uttar Pradesh,Agriculture,Regular Wage,OBC,Hindu,24.0,No Education,8.942181944204354,7648
3037,9,18.0,Male,Rural,West Bengal,Services,Regular Wage,SC,Muslim,3.0,Middle,10.187787037098976,26577
3038,8,31.0,Female,Urban,Punjab,Agriculture,Regular Wage,ST,Hindu,17.0,Middle,9.532730480937794,13804
3039,9,60.0,Male,Rural,Assam,Services,Casual Labour,OBC,Hindu,45.0,Middle,10.125164719878256,24963
3040,6,40.0,Female,Rural,Karnataka,Agriculture,Self-Employed,OBC,Hindu,28.0,Primary,8.835721783896156,6876
3041,6,40.0,Male,Urban,Punjab,Services,Casual Labour,General,Muslim,28.0,Primary,10.895030248810386,53908
3042,6,28.0,Male,Urban,Odisha,Agriculture,Self-Employed,ST,Other,16.0,Primary,9.732322212129404,16854
3043,0,24.0,Male,Rural,Odisha,Services,Regular Wage,ST,Hindu,18.0,No Education,10.189187759837061,26614
3044,8,28.0,Female,Rural,Uttar Pradesh,Manufacturing,Casual Labour,ST,Hindu,14.0,Middle,9.200641887643679,9903
3045,8,24.0,Female,Rural,West Bengal,Services,Regular Wage,ST,Hindu,10.0,Middle,9.780011279508514,17677
3046,5,20.0,Male,Rural,Madhya Pradesh,Manufacturing,Regular Wage,General,Hindu,9.0,Primary,9.80861244980279,18190
3047,3,37.0,Male,Rural,Karnataka,Services,Casual Labour,SC,Hindu,28.0,No Education,10.046919335912294,23085
3048,4,24.0,Male,Rural,Maharashtra,Manufacturing,Self-Employed,OBC,Hindu,14.0,No Education,9.749953643560985,17153
3049,12,37.0,Male,Rural,Assam,Manufacturing,Casual Labour,OBC,Hindu,19.0,Higher Secondary,11.132580782272845,68363
3050,14,42.0,Female,Rural,Gujarat,Agriculture,Casual Labour,OBC,Hindu,22.0,Higher Secondary,9.525565717248178,13706
3051,8,47.0,Male,Urban,Odisha,Agriculture,Self-Employed,General,Hindu,33.0,Middle,9.58388298264327,14529
3052,9,46.0,Female,Rural,Bihar,Trade,Regular Wage,General,Hindu,31.0,Middle,10.158234044718805,25803
3053,4,34.0,Male,Rural,Rajasthan,Agriculture,Regular Wage,ST,Hindu,24.0,No Education,9.816289370946956,18330
3054,5,37.0,Female,Urban,Kerala,Agriculture,Self-Employed,SC,Hindu,26.0,Primary,8.95251867273451,7727
3055,2,36.0,Male,Rural,Kerala,Services,Self-Employed,SC,Hindu,28.0,No Education,9.6501408520678,15524
3056,6,35.0,Female,Urban,Bihar,Agriculture,Self-Employed,SC,Hindu,23.0,Primary,9.477725177301352,13065
3057,4,36.0,Male,Rural,Maharashtra,Manufacturing,Regular Wage,OBC,Muslim,26.0,No Education,10.476770589908213,35482
3058,1,33.0,Male,Urban,Kerala,Agriculture,Regular Wage,SC,Hindu,26.0,No Education,9.76001386370024,17327
3059,5,18.0,Male,Rural,Bihar,Construction,Casual Labour,General,Hindu,7.0,Primary,8.544257999234418,5137
3060,9,50.0,Male,Rural,Andhra Pradesh,Agriculture,Self-Employed,General,Other,35.0,Middle,9.42444680791839,12388
3061,5,44.0,Male,Urban,Bihar,Services,Self-Employed,OBC,Hindu,33.0,Primary,10.206474809725584,27078
3062,9,18.0,Male,Rural,Rajasthan,Construction,Casual Labour,SC,Hindu,3.0,Middle,8.942475425972573,7650
3063,3,35.0,Male,Rural,Uttar Pradesh,Services,Casual Labour,OBC,Hindu,26.0,No Education,9.56448373610837,14250
3064,3,26.0,Male,Urban,West Bengal,Services,Self-Employed,OBC,Hindu,17.0,No Education,9.984690621215153,21692
3065,7,18.0,Male,Rural,Kerala,Trade,Regular Wage,General,Hindu,5.0,Primary,9.976680198227335,21519
3066,10,30.0,Male,Rural,West Bengal,Agriculture,Self-Employed,OBC,Hindu,14.0,Secondary,9.994407726338421,21904
3067,1,22.0,Male,Urban,Andhra Pradesh,Manufacturing,Casual Labour,General,Hindu,15.0,No Education,10.172422172139362,26171
3068,10,29.0,Female,Rural,Gujarat,Manufacturing,Regular Wage,General,Christian,13.0,Secondary,10.530002801022718,37422
3069,15,39.0,Female,Rural,Gujarat,Construction,Self-Employed,General,Hindu,18.0,Higher Secondary,10.771041898328077,47622
3070,1,33.0,Male,Urban,West Bengal,Services,Casual Labour,OBC,Christian,26.0,No Education,10.557255002565032,38455
3071,0,24.0,Female,Rural,West Bengal,Trade,Casual Labour,OBC,Hindu,18.0,No Education,8.979365592277354,7938
3072,12,53.0,Male,Rural,Madhya Pradesh,Agriculture,Self-Employed,OBC,Muslim,35.0,Higher Secondary,10.266503337667206,28753
3073,3,28.0,Female,Rural,Odisha,Agriculture,Casual Labour,General,Hindu,19.0,No Education,8.887772737623383,7243
3074,1,39.0,Female,Urban,Tamil Nadu,Agriculture,Regular Wage,SC,Hindu,32.0,No Education,9.774385891031514,17578
3075,7,53.0,Male,Rural,Gujarat,Agriculture,Regular Wage,ST,Hindu,40.0,Primary,9.706569901184187,16425
3076,5,47.0,Male,Urban,Bihar,Trade,Casual Labour,SC,Hindu,36.0,Primary,9.919735889494108,20328
3077,4,36.0,Female,Urban,Madhya Pradesh,Manufacturing,Regular Wage,ST,Muslim,26.0,No Education,10.750320342253987,46645
3078,5,18.0,Male,Rural,Bihar,Services,Regular Wage,OBC,Hindu,7.0,Primary,10.278522656150885,29101
3079,14,18.0,Female,Rural,Tamil Nadu,Agriculture,Casual Labour,OBC,Hindu,0.0,Higher Secondary,10.175789025969008,26260
3080,1,40.0,Female,Urban,Madhya Pradesh,Construction,Self-Employed,ST,Hindu,33.0,No Education,9.936866889968545,20679
3081,10,28.0,Male,Urban,Bihar,Agriculture,Self-Employed,SC,Hindu,12.0,Secondary,10.598046839838707,40057
3082,5,31.0,Female,Rural,Maharashtra,Agriculture,Self-Employed,General,Hindu,20.0,Primary,9.006772342436202,8158
3083,1,33.0,Male,Rural,Andhra Pradesh,Agriculture,Self-Employed,General,Hindu,26.0,No Education,9.779775540219218,17673
3084,1,29.0,Male,Rural,Odisha,Agriculture,Casual Labour,General,Hindu,22.0,No Education,8.8382241729777,6893
3085,9,47.0,Male,Rural,Assam,Services,Regular Wage,ST,Hindu,32.0,Middle,10.99878815538499,59802
3086,7,35.0,Male,Urban,Rajasthan,Agriculture,Self-Employed,SC,Hindu,22.0,Primary,9.532131687610127,13796
3087,5,29.0,Male,Urban,Gujarat,Construction,Casual Labour,OBC,Hindu,18.0,Primary,10.28092377202416,29171
3088,4,43.0,Male,Urban,Gujarat,Manufacturing,Regular Wage,OBC,Hindu,33.0,No Education,10.274432352081151,28982
3089,8,35.0,Male,Urban,Rajasthan,Trade,Self-Employed,OBC,Hindu,21.0,Middle,10.270782668316617,28876
3090,10,38.0,Male,Urban,Uttar Pradesh,Trade,Casual Labour,General,Hindu,22.0,Secondary,10.74535728396506,46414
3091,7,36.0,Female,Urban,Bihar,Agriculture,Casual Labour,General,Muslim,23.0,Primary,9.289033233985847,10819
3092,8,36.0,Male,Urban,Karnataka,Manufacturing,Regular Wage,General,Hindu,22.0,Middle,10.6745433602127,43241
3093,3,50.0,Male,Urban,Maharashtra,Trade,Casual Labour,General,Hindu,41.0,No Education,10.1395434951066,25325
3094,11,24.0,Male,Rural,Rajasthan,Agriculture,Regular Wage,OBC,Christian,7.0,Secondary,9.85675946299335,19087
3095,5,32.0,Male,Urban,West Bengal,Agriculture,Regular Wage,OBC,Hindu,21.0,Primary,10.257796242272434,28504
3096,2,26.0,Male,Rural,Odisha,Construction,Regular Wage,SC,Christian,18.0,No Education,9.453928682210421,12758
3097,0,30.0,Male,Urban,Rajasthan,Services,Casual Labour,General,Hindu,24.0,No Education,9.784299346887542,17753
3098,3,42.0,Female,Urban,Bihar,Agriculture,Self-Employed,General,Other,33.0,No Education,9.357148247440128,11581
3099,1,33.0,Male,Urban,Karnataka,Services,Regular Wage,OBC,Hindu,26.0,No Education,10.900654534345612,54212
3100,6,40.0,Male,Rural,Maharashtra,Manufacturing,Regular Wage,SC,Muslim,28.0,Primary,9.999933680135085,22025
3101,0,38.0,Male,Rural,Punjab,Agriculture,Regular Wage,General,Hindu,32.0,No Education,9.501692811718318,13382
3102,9,32.0,Male,Rural,Madhya Pradesh,Services,Regular Wage,SC,Hindu,17.0,Middle,10.963312558416527,57717
3103,3,37.0,Male,Rural,Andhra Pradesh,Services,Casual Labour,OBC,Hindu,28.0,No Education,10.349667698531581,31247
3104,10,19.0,Male,Urban,Gujarat,Manufacturing,Regular Wage,General,Hindu,3.0,Secondary,10.78260722774416,48176
3105,2,18.0,Female,Rural,Uttar Pradesh,Agriculture,Self-Employed,OBC,Hindu,10.0,No Education,8.616881120603205,5524
3106,9,46.0,Male,Rural,Gujarat,Construction,Self-Employed,OBC,Hindu,31.0,Middle,9.667200984713473,15791
3107,1,58.0,Female,Rural,Assam,Trade,Regular Wage,OBC,Hindu,50.0,No Education,8.67654977140393,5864
3108,13,53.0,Male,Rural,Tamil Nadu,Construction,Self-Employed,OBC,Hindu,34.0,Higher Secondary,10.73881078698358,46111
3109,0,37.0,Male,Rural,Madhya Pradesh,Trade,Regular Wage,OBC,Hindu,31.0,No Education,10.293185242887823,29531
3110,13,35.0,Female,Rural,Haryana,Services,Self-Employed,General,Hindu,16.0,Higher Secondary,10.639577300712453,41755
3111,15,36.0,Male,Rural,Tamil Nadu,Manufacturing,Casual Labour,General,Hindu,15.0,Higher Secondary,11.026216657900829,61465
3112,6,35.0,Female,Rural,Assam,Services,Casual Labour,General,Hindu,23.0,Primary,9.696155302338223,16255
3113,2,24.0,Male,Rural,Tamil Nadu,Services,Regular Wage,SC,Hindu,16.0,No Education,10.33493847620705,30790
3114,2,45.0,Male,Urban,Assam,Services,Regular Wage,OBC,Hindu,37.0,No Education,10.168782363004777,26076
3115,9,31.0,Female,Rural,Punjab,Manufacturing,Casual Labour,General,Muslim,16.0,Middle,9.966176441926024,21294
3116,4,43.0,Male,Rural,Assam,Construction,Regular Wage,OBC,Hindu,33.0,No Education,9.674961814805313,15914
3117,13,46.0,Male,Urban,Punjab,Services,Self-Employed,SC,Hindu,27.0,Higher Secondary,11.603739348778594,109507
3118,10,49.0,Male,Rural,Maharashtra,Construction,Regular Wage,OBC,Hindu,33.0,Secondary,10.502939140980564,36422
3119,2,50.0,Male,Rural,Rajasthan,Agriculture,Regular Wage,OBC,Muslim,42.0,No Education,9.24167971712815,10318
3120,6,59.0,Male,Rural,Kerala,Agriculture,Regular Wage,General,Hindu,47.0,Primary,9.284999140392513,10775
3121,8,43.0,Male,Urban,Uttar Pradesh,Trade,Self-Employed,ST,Hindu,29.0,Middle,10.502143681972035,36393
3122,11,49.0,Male,Rural,Andhra Pradesh,Services,Casual Labour,OBC,Hindu,32.0,Secondary,10.431417005016998,33908
3123,11,51.0,Male,Rural,Assam,Manufacturing,Regular Wage,OBC,Hindu,34.0,Secondary,10.252795856410504,28362
3124,4,36.0,Male,Rural,West Bengal,Agriculture,Self-Employed,OBC,Hindu,26.0,No Education,8.599458214264292,5429
3125,3,26.0,Male,Rural,Tamil Nadu,Manufacturing,Regular Wage,General,Hindu,17.0,No Education,9.986156525286892,21724
